article_id,symbol,company,date_publication,source,api_source,titre,contenu,score_sentiment,sentiment,confiance,poids,score_pondere,url,date_analyse,ajout_date
2fd312bff8ce7c61,MSFT,Microsoft,2026-04-15,Yahoo Entertainment,newsapi,VOO vs. QQQ vs. SPY — Which ETF Is the Best Buy Right Now?,"VOO vs. QQQ vs. SPY — Which ETF Is the Best Buy Right Now?. When it comes to investing in the broader U.S. market, ETFs like Vanguard S&amp;P 500 ETF (VOO) from Vanguard, the SPDR S&amp;P 500 ETF Trust (SPY) from State Street, and Invesco QQQ Trust (QQQ) from… [+1806 chars]",0.0,neutral,0.895,1.58,0.0,https://finance.yahoo.com/markets/stocks/articles/voo-vs-qqq-vs-spy-104138064.html,2026-04-16 20:45:44,2026-04-16
b44d30e9f9c9c396,MSFT,Microsoft,2026-04-16,Yahoo Entertainment,newsapi,Microsoft Stock Warning: Why Piper Sandler Analysts Just Slashed Their MSFT Price Target by More Than 15%,"Microsoft Stock Warning: Why Piper Sandler Analysts Just Slashed Their MSFT Price Target by More Than 15%. If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other wor...",0.0,neutral,0.909,1.58,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5a56fe8b-16a4-4c06-ae58-00d39404c758,2026-04-17 20:42:24,2026-04-17
36f2e09e1de1f672,MSFT,Microsoft,2026-04-15,Barchart.com,newsapi,A Tectonic Shift in AI Is Underway and AMD Stock Is No Longer a ‘Discount’ Competitor to Nvidia. It’s a Bet on the Future.,"A Tectonic Shift in AI Is Underway and AMD Stock Is No Longer a ‘Discount’ Competitor to Nvidia. It’s a Bet on the Future.. It is no secret that we live in a period of elevated geopolitical risk. Continuing military conflicts, the rebuilding of global supply chains, and the constant threat of unpred...",0.0,neutral,0.564,1.3,0.0,https://www.barchart.com/story/news/1325858/a-tectonic-shift-in-ai-is-underway-and-amd-stock-is-no-longer-a-discount-competitor-to-nvidia-its-a-bet-on-the-future,2026-04-17 20:42:24,2026-04-17
c24670dc6f1f7935,MSFT,Microsoft,2026-04-15,Barchart.com,newsapi,AI's Cash Splash Continues: Meta Platforms and Broadcom Expand Custom Chip Partnership,"AI's Cash Splash Continues: Meta Platforms and Broadcom Expand Custom Chip Partnership. Hyperscalers plan to spend between $635 billion and $665 billion on AI infrastructure in 2026 alone, a 67% jump from 2025. That cash is fueling deals at a record pace. Around Nvidia's (NVDA) GTC 2026… [+5193 char...",0.94,positive,0.94,1.3,1.218,https://www.barchart.com/story/news/1326314/ai-s-cash-splash-continues-meta-platforms-and-broadcom-expand-custom-chip-partnership,2026-04-17 20:42:25,2026-04-17
0eeac9a04eade93f,MSFT,Microsoft,2026-04-15,Moby.co,newsapi,ASML Earnings Show AI’s Real Engine Is Still Hardware,"ASML Earnings Show AI’s Real Engine Is Still Hardware. ASML Earnings Show AIs Real Engine Is Still Hardware - Moby
AI still looks unstoppable, but ASMLs latest numbers suggest the story is shifting. This is no longer just about who builds the smartest m… [+12361 chars]",0.0,neutral,0.876,1.3,0.0,https://app.moby.co/home/news/news-asml-earnings-show-ais-real-engine-is-still-hardware?utm_source=yahoo_finance&amp;utm_medium=rss,2026-04-17 20:42:25,2026-04-17
9296d01e9bbe4dad,MSFT,Microsoft,2026-04-18,Yahoo Entertainment,newsapi,Morning Brief: The future of Netflix is now,"Morning Brief: The future of Netflix is now. Good morning! The stock market put in another surge on Friday to close out a week of record highs.
The big catalyst? Iran said the Strait of Hormuz is open for business as talks seemed to bear fruit… [+7779 chars]",0.732,positive,0.732,1.3,0.948,https://finance.yahoo.com/news/morning-brief-the-future-of-netflix-is-now-100051740.html,2026-04-20 20:43:22,2026-04-20
2ad4df566b140c89,MSFT,Microsoft,2026-04-17,MarketWatch,newsapi,Nasdaq scores longest winning streak since 1992 as historic stock-market comeback continues,"Nasdaq scores longest winning streak since 1992 as historic stock-market comeback continues. The stock markets rebound continued to pick up speed Friday. - Getty Images/iStockphoto
A rally that has already catapulted stocks higher with a velocity rarely seen before continued to pick up spee… [+4092...",0.932,positive,0.932,1.3,1.208,https://www.marketwatch.com/story/nasdaq-heads-toward-its-longest-winning-streak-since-1992-as-historic-stock-market-comeback-continues-e84c2c59,2026-04-20 20:43:22,2026-04-20
4b30e2b27da8eaa4,MSFT,Microsoft,2026-04-17,Yahoo Entertainment,newsapi,Jim Cramer Notes “It’s Tremendously Reassuring to Hear Microsoft Has a Sense of Urgency”,"Jim Cramer Notes “It’s Tremendously Reassuring to Hear Microsoft Has a Sense of Urgency”. Microsoft Corporation (NASDAQ:MSFT) was among the stocks Jim Cramer reviewed on Mad Money while discussing the recent market rotation. Cramer mentioned the stock during the episode and said:
During … [+1977 ch...",0.0,neutral,0.872,1.3,0.0,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-notes-tremendously-reassuring-161358849.html,2026-04-20 20:43:22,2026-04-20
71dd499751e82366,MSFT,Microsoft,2026-04-17,Financial Post,newsapi,Purpose Investments Inc. Announces April 2026 Distributions,"Purpose Investments Inc. Announces April 2026 Distributions. TORONTO, April 17, 2026 (GLOBE NEWSWIRE) Purpose Investments Inc. (Purpose) is pleased to announce distributions for the month of April 2026 for its open-end exchange traded funds and closed-end fund… [+15557 chars]",0.726,positive,0.726,1.3,0.941,https://financialpost.com/globe-newswire/purpose-investments-inc-announces-april-2026-distributions,2026-04-20 20:43:22,2026-04-20
4944cba6cef7eff2,MSFT,Microsoft,2026-04-19,Ibtimes.com.au,newsapi,AI Boom and Energy Surge: 5 S&P 500 Stocks Analysts Say Could Soar in 2026,"AI Boom and Energy Surge: 5 S&P 500 Stocks Analysts Say Could Soar in 2026. NEW YORK — As the S&amp;P 500 navigates a volatile 2026 marked by geopolitical tensions in the Middle East and persistent focus on artificial intelligence infrastructure, investors are hunting for re… [+7956 chars]",-0.642,negative,0.642,1.58,-1.017,https://www.ibtimes.com.au/ai-boom-energy-surge-5-sp-500-stocks-analysts-say-could-soar-2026-1867009,2026-04-20 20:43:23,2026-04-20
1572a4aa675d2e86,MSFT,Microsoft,2026-04-17,GlobeNewswire,newsapi,Purpose Investments Inc. Announces April 2026 Distributions,"Purpose Investments Inc. Announces April 2026 Distributions. TORONTO, April 17, 2026 (GLOBE NEWSWIRE) -- Purpose Investments Inc. (Purpose) is pleased to announce distributions for the month of April 2026 for its open-end exchange traded funds and closed-end f… [+13479 chars]",0.738,positive,0.738,1.3,0.956,https://www.globenewswire.com/news-release/2026/04/17/3276537/0/en/Purpose-Investments-Inc-Announces-April-2026-Distributions.html,2026-04-20 20:43:23,2026-04-20
fa9f8ed23a1aa9ef,MSFT,Microsoft,2026-04-20,Motley Fool Australia,newsapi,3 ASX ETFs to build a portfolio around in 2026,"3 ASX ETFs to build a portfolio around in 2026. Building a portfolio in 2026 does not need to start with dozens of positions.
In many cases, a small number of well-chosen exchange traded funds (ETFs) can do most of the heavy lifting. The trick is… [+2399 chars]",0.0,neutral,0.921,1.58,0.0,https://www.fool.com.au/2026/04/20/3-asx-etfs-to-build-a-portfolio-around-in-2026/,2026-04-21 20:50:12,2026-04-21
9ad28c898cc09da8,MSFT,Microsoft,2026-04-19,MarketBeat,newsapi,The Nasdaq's Historic Rally Doesn't Mean the Risk Is Gone,"The Nasdaq's Historic Rally Doesn't Mean the Risk Is Gone. Sunset silhouette of an oil pumpjack
<ul><li>Chaikin Analytics rates software and cybersecurity stocks as sectors to sell into this rally, citing AI disruption from models like Claude Mythos as a st… [+7357 chars]",0.0,neutral,0.537,1.3,0.0,https://www.marketbeat.com/originals/the-nasdaqs-historic-rally-doesnt-mean-the-risk-is-gone/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,2026-04-21 20:50:12,2026-04-21
659eccd8a290db91,MSFT,Microsoft,2026-04-20,Yahoo Entertainment,newsapi,2 charts show why Magnificent 7 stocks are being loved again,"2 charts show why Magnificent 7 stocks are being loved again. With geopolitical tensions simmering down ever so slightly versus March's hysteria, investors are back on the hunt for attractively valued companies with strong earnings growth potential.
That missi… [+2383 chars]",-0.584,negative,0.584,1.58,-0.925,https://finance.yahoo.com/news/2-charts-show-why-magnificent-7-stocks-are-being-loved-again-151105348.html,2026-04-21 20:50:13,2026-04-21
6aaf91eb01083323,MSFT,Microsoft,2026-04-20,Yahoo Entertainment,newsapi,What Makes Microsoft (MSFT) The Best Stock To Buy At Wall Street?,"What Makes Microsoft (MSFT) The Best Stock To Buy At Wall Street?. If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",0.0,neutral,0.939,1.32,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5fb029ec-a9de-4ce8-a625-75922fec015e,2026-04-21 20:50:13,2026-04-21
8da002b3f5d042a2,MSFT,Microsoft,2026-04-20,24/7 Wall St.,newsapi,Microsoft is Being Thrown Out With the Bathwater. Here’s Why I’m Buying the Dip,"Microsoft is Being Thrown Out With the Bathwater. Here’s Why I’m Buying the Dip. <ul><li>Microsoft (MSFT) has fallen 11% year to date but is positioned to dominate agentic AI through its entrenched Office suite and Azure cloud platform, which enterprises will increasingly use as … [+5057 chars]",-0.59,negative,0.59,1.3,-0.765,https://247wallst.com/investing/2026/04/20/microsoft-is-being-thrown-out-with-the-bathwater-heres-why-im-buying-the-dip/,2026-04-22 20:53:03,2026-04-22
1c24b78d88ec2c65,MSFT,Microsoft,2026-04-21,Pypi.org,newsapi,quantadesh added to PyPI,"quantadesh added to PyPI. A unified, developer-friendly quantitative finance toolkit for Python options pricing, Greeks, Monte Carlo, portfolio risk, and clean market data, all behind one consistent API.
Built by Adesh Patel… [+2452 chars]",0.0,neutral,0.893,1.58,0.0,https://pypi.org/project/quantadesh/,2026-04-22 20:53:03,2026-04-22
d832187c66529408,MSFT,Microsoft,2026-04-20,Barchart.com,newsapi,Intel Hit Its Highest Price in 25 Years. Here's Why It Will Make a New All-Time High,"Intel Hit Its Highest Price in 25 Years. Here's Why It Will Make a New All-Time High. With artificial intelligence (AI) driving explosive demand for computing power, chipmakers are in the spotlight like never before. Investors have poured money into anything tied to data centers and a… [+4551 chars]",0.0,neutral,0.636,1.3,0.0,https://www.barchart.com/story/news/1400380/intel-hit-its-highest-price-in-25-years-here-s-why-it-will-make-a-new-all-time-high,2026-04-22 20:53:04,2026-04-22
1e10a1cdff33214c,MSFT,Microsoft,2026-04-20,Yahoo Entertainment,newsapi,Should You Sell Microsoft (MSFT) on AI Disruption Fears?,"Should You Sell Microsoft (MSFT) on AI Disruption Fears?. We just covered the
10 Best AI Stock Picks of Motley Fool Asset Management. Microsoft Corp. (NASDAQ:MSFT) ranks #4 (see the 5 Best AI Stock Picks of Motley Fool Asset Management).
Microsoft Corp. (… [+2386 chars]",0.0,neutral,0.845,1.58,0.0,https://finance.yahoo.com/markets/stocks/articles/sell-microsoft-msft-ai-disruption-230227049.html,2026-04-22 20:53:04,2026-04-22
6544432c46b32038,MSFT,Microsoft,2026-04-21,24/7 Wall St.,newsapi,"Magnificent Seven Back, Lead Market Higher","Magnificent Seven Back, Lead Market Higher. <ul><li>The Megatechs Still Drive The Market
</li><li>Perception Turns Positive
</li><li>Private Company Values Higher
</li><li>The analyst who called NVIDIA in 2010 just named his top 10 AI stock… [+2708 chars]",0.938,positive,0.938,1.3,1.215,https://247wallst.com/investing/2026/04/21/magnificent-seven-back-lead-market-higher/,2026-04-23 20:50:34,2026-04-23
a7c417c2d7162008,MSFT,Microsoft,2026-04-21,Barchart.com,newsapi,CoreWeave Is Issuing Billions in Debt but Shares Are Up 64%. What’s Going on With CRWV Stock?,CoreWeave Is Issuing Billions in Debt but Shares Are Up 64%. What’s Going on With CRWV Stock?. CoreWeave (CRWV) recently announced that it plans to offer $1 billion senior notes at 9.75% due 2031. This private offering is expected to be issued separately from the companys existing $1.75 billio… [+39...,0.0,neutral,0.812,1.3,0.0,https://www.barchart.com/story/news/1423118/coreweave-is-issuing-billions-in-debt-but-shares-are-up-64-whats-going-on-with-crwv-stock,2026-04-23 20:50:34,2026-04-23
3c0539e5fb5e22fe,MSFT,Microsoft,2026-04-22,Yahoo Entertainment,newsapi,Is Microsoft Corporation (MSFT) a Top AI Play on Azure Growth and Memory Supply Deal,"Is Microsoft Corporation (MSFT) a Top AI Play on Azure Growth and Memory Supply Deal. Microsoft Corporation (NASDAQ:MSFT) is one of the top S&amp;P 500 stocks by index weight. On April 15, KeyBanc reiterated an Overweight rating on Microsoft Corporation (NASDAQ:MSFT) and a $600 price … [+1696 chars]",0.69,positive,0.69,1.58,1.094,https://finance.yahoo.com/markets/stocks/articles/microsoft-corporation-msft-top-ai-205018341.html,2026-04-24 20:44:16,2026-04-24
6bbdba31229475dc,MSFT,Microsoft,2026-04-23,Trefis,newsapi,"Accenture Stock: Oversold, Overlooked, and Still Building The AI Enterprise","Accenture Stock: Oversold, Overlooked, and Still Building The AI Enterprise. Photo by ArtsyBee on Pixabay
Accenture (ACN) stock has fallen over 30% the last twelve months, with its P/E multiple compressing from levels of over 22x to just about 15.3x. Yet, revenues still grew… [+4116 chars]",-0.974,negative,0.974,1.58,-1.542,https://www.trefis.com/articles/597237/accenture-stock-oversold-overlooked-and-still-building-the-ai-enterprise/2026-04-23?source=yahoo&amp;from=ACN-2026-04-23,2026-04-24 20:44:16,2026-04-24
5b17207ed910c062,MSFT,Microsoft,2026-04-22,Barchart.com,newsapi,Can Ternus Come Up with the New Story That Apple Stock Badly Needs,"Can Ternus Come Up with the New Story That Apple Stock Badly Needs. Apple (AAPL) has announced a leadership transition plan, and long-time CEO Tim Cook will become the executive chairman, handing over the baton to John Ternus, who is currently the senior vice preside… [+4826 chars]",0.0,neutral,0.905,1.3,0.0,https://www.barchart.com/story/news/1452065/can-ternus-come-up-with-the-new-story-that-apple-stock-badly-needs,2026-04-24 20:44:17,2026-04-24
a50a895c7a129860,MSFT,Microsoft,2026-04-22,Barchart.com,newsapi,Stocks Settle Higher as Nasdaq Posts a Record High on Tech Strength,"Stocks Settle Higher as Nasdaq Posts a Record High on Tech Strength. The S&amp;P 500 Index ($SPX) (SPY) on Wednesday closed up +1.05%, the Dow Jones Industrial Average ($DOWI) (DIA) closed up +0.69%, and the Nasdaq 100 Index ($IUXX) (QQQ) closed up +1.73%.  June E-min… [+9020 chars]",0.924,positive,0.924,1.3,1.197,https://www.barchart.com/story/news/1459130/stocks-settle-higher-as-nasdaq-posts-a-record-high-on-tech-strength,2026-04-24 20:44:17,2026-04-24
9a1babb58c93ccb2,MSFT,Microsoft,2026-04-22,MarketWatch,newsapi,The U.S. stock market is progressing toward a bubble — and here’s where the extremes are right now,"The U.S. stock market is progressing toward a bubble — and here’s where the extremes are right now. The Philadelphia semiconductor index has become more bubble-like, as South Koreas Kospi already is at extremes, according to Bank of America derivatives strategists. - Getty Images
Talk about a reac…...",0.0,neutral,0.477,1.3,0.0,https://www.marketwatch.com/story/the-u-s-stock-market-is-progressing-toward-a-bubble-and-heres-where-the-extremes-are-right-now-aa601879,2026-04-24 20:44:17,2026-04-24
ae3cf2d892e8cabb,MSFT,Microsoft,2026-04-24,Yahoo Entertainment,newsapi,Intel stock surges to record highs. These 4 events have powered the company's turnaround.,"Intel stock surges to record highs. These 4 events have powered the company's turnaround.. Intel (INTC) stock is on a monumental run.
On Friday, shares of the company climbed more than 25% following a blowout earnings report on Thursday. That, coupled with Intels gains over the last few m… [+4747 c...",0.937,positive,0.937,1.3,1.214,https://finance.yahoo.com/markets/stocks/article/intel-stock-surges-to-record-highs-these-4-events-have-powered-the-companys-turnaround-152804240.html,2026-04-27 21:00:25,2026-04-27
c4e379dbd7c85de8,MSFT,Microsoft,2026-04-24,Yahoo Entertainment,newsapi,Microsoft Corporation (MSFT): A Must Have Safe Stock for Beginner Portfolios,"Microsoft Corporation (MSFT): A Must Have Safe Stock for Beginner Portfolios. If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",0.0,neutral,0.927,1.08,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_466dd736-ee3f-491b-8ae9-82a612aab764,2026-04-27 21:00:25,2026-04-27
bc66d8e420e3efc8,MSFT,Microsoft,2026-04-26,Yahoo Entertainment,newsapi,Is GitLab Inc. (GTLB) A Good Stock To Buy Now?,"Is GitLab Inc. (GTLB) A Good Stock To Buy Now?. Is GTLB a good stock to buy? We came across a bullish thesis on GitLab Inc. on Elliots Musingss Substack by Elliot. In this article, we will summarize the bulls thesis on GTLB. GitLab Inc.'s share wa… [+3707 chars]",0.0,neutral,0.923,1.58,0.0,https://finance.yahoo.com/markets/stocks/articles/gitlab-inc-gtlb-good-stock-195433444.html,2026-04-27 21:00:25,2026-04-27
fcad17a11e5ead34,MSFT,Microsoft,2026-04-24,Barchart.com,newsapi,S&P 500 and Nasdaq Post Record Highs on Tech Stock Strength and Iran Diplomacy,"S&P 500 and Nasdaq Post Record Highs on Tech Stock Strength and Iran Diplomacy. The S&amp;P 500 Index ($SPX) (SPY) on Friday closed up +0.80%, the Dow Jones Industrial Average ($DOWI) (DIA) closed down -0.16%, and the Nasdaq 100 Index ($IUXX) (QQQ) closed up +1.95%.  June E-mini… [+8593 chars]",0.604,positive,0.604,1.3,0.782,https://www.barchart.com/story/news/1508778/s-p-500-and-nasdaq-post-record-highs-on-tech-stock-strength-and-iran-diplomacy,2026-04-27 21:00:25,2026-04-27
5544c44ad35a3081,MSFT,Microsoft,2026-04-24,Yahoo Entertainment,newsapi,Is Microsoft Corporation (MSFT) A Good Stock To Buy Now?,"Is Microsoft Corporation (MSFT) A Good Stock To Buy Now?. If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",0.0,neutral,0.927,1.08,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_56d2bf2b-9ba9-4f37-91af-9b2be9b3b326,2026-04-27 21:00:26,2026-04-27
e5f221bfef34fddc,MSFT,Microsoft,2026-04-25,Yahoo Entertainment,newsapi,Microsoft (MSFT) Must Face a UK lawsuit Over Cloud Computing Licenses,"Microsoft (MSFT) Must Face a UK lawsuit Over Cloud Computing Licenses. Microsoft Corporation (NASDAQ:MSFT) is one of the
8 Best AI Stocks to Buy According to Billionaire Ken Griffin.
On April 21, 2026, Reuters reported that Microsoft Corporation (NASDAQ:MSFT) had to d… [+2036 chars]",0.0,neutral,0.55,1.3,0.0,https://finance.yahoo.com/markets/stocks/articles/microsoft-msft-must-face-uk-055714218.html,2026-04-27 21:00:26,2026-04-27
05c419ff1dea8c55,MSFT,Microsoft,2026-04-24,Yahoo Entertainment,newsapi,Jim Cramer on Microsoft: “I’m Glad We Didn’t Dump It”,Jim Cramer on Microsoft: “I’m Glad We Didn’t Dump It”. Microsoft Corporation (NASDAQ:MSFT) was among the stocks covered in Jim Cramers Mad Money recap as he urged investors to focus on the fundamentals of companies. Cramer noted that dumping the stock co… [+2005 chars],0.0,neutral,0.838,1.3,0.0,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-microsoft-m-glad-155749357.html,2026-04-27 21:00:26,2026-04-27
d0150339d58636e0,MSFT,Microsoft,2026-04-24,Barchart.com,newsapi,Nasdaq Futures Rally on Upbeat Intel Earnings and Iran Talks Optimism,"Nasdaq Futures Rally on Upbeat Intel Earnings and Iran Talks Optimism. Economic data released on Thursday were mixed for equities. The number of Americans filing for initial jobless claims in the past week rose by +6K to 214K, compared with the 211K expected. At the sam… [+9843 chars]",0.882,positive,0.882,1.3,1.144,https://www.barchart.com/story/news/1495873/nasdaq-futures-rally-as-intel-soars-on-blockbuster-sales-forecast,2026-04-27 21:00:26,2026-04-27
4013c0f2ee863231,MSFT,Microsoft,2026-04-27,Markets Insider,gnews,"‘Downside Risk Isn’t a Dealbreaker,’ Says Top Analyst John DiFucci as Microsoft Stock Heads Into Earnings","‘Downside Risk Isn’t a Dealbreaker,’ Says Top Analyst John DiFucci as Microsoft Stock Heads Into Earnings. The Q1 earnings season will reach a peak next week with most of the market giants set to deliver their latest quarterly statements. Microsoft (NASDAQ:MSFT) will be among the big names under the...",0.469,positive,0.469,1.56,0.731,https://markets.businessinsider.com/news/stocks/downside-risk-isn-t-a-dealbreaker-says-top-analyst-john-difucci-as-microsoft-stock-heads-into-earnings-1036065390,2026-04-27 21:00:26,2026-04-27
1e810b491cf92742,MSFT,Microsoft,2026-04-26,Yahoo Entertainment,newsapi,Is Seagate Technology Holdings plc (STX) A Good Stock To Buy Now?,"Is Seagate Technology Holdings plc (STX) A Good Stock To Buy Now?. Is STX a good stock to buy? We came across a bullish thesis on Seagate Technology Holdings plc on r/AIPortfolios by manojs. In this article, we will summarize the bulls thesis on STX. Seagate Technol… [+2610 chars]",0.0,neutral,0.913,1.58,0.0,https://finance.yahoo.com/markets/stocks/articles/seagate-technology-holdings-plc-stx-215443195.html,2026-04-28 21:06:09,2026-04-28
fc96f3b55a0e2b8b,MSFT,Microsoft,2026-04-27,Barchart,gnews,"AI Agents Will Likely Clip Palantir’s Wings, Creating a Critical Test Ahead for PLTR Stock","AI Agents Will Likely Clip Palantir’s Wings, Creating a Critical Test Ahead for PLTR Stock. The artificial intelligence (AI) market is maturing rapidly, which is perfectly normal. As I noted in a recent piece on the paradigm shift in AI stocks, we are likely exiting the phase of “blind faith” for go...",0.0,neutral,0.612,1.32,0.0,https://www.barchart.com/story/news/1536654/ai-agents-will-likely-clip-palantirs-wings-creating-a-critical-test-ahead-for-pltr-stock,2026-04-28 21:06:09,2026-04-28
133ec9291792b60d,MSFT,Microsoft,2026-04-27,Yahoo Entertainment,newsapi,"Microsoft (MSFT), Meta (META) Announce Significant Job Reductions Amid Industry Pivot to AI","Microsoft (MSFT), Meta (META) Announce Significant Job Reductions Amid Industry Pivot to AI. Microsoft Corporation (NASDAQ:MSFT) is one of the best technology stocks to buy for the next decade. On April 23, Microsoft and Meta (NASDAQ:META) revealed major workforce reductions affecting potent… [+2213...",-0.967,negative,0.967,1.58,-1.532,https://finance.yahoo.com/sectors/technology/articles/microsoft-msft-meta-meta-announce-062043000.html,2026-04-28 21:06:09,2026-04-28
069abc5badf7e0b7,MSFT,Microsoft,2026-04-27,Yahoo Entertainment,newsapi,"Earnings live updates: Nucor stock gains as steel prices lift profits, Domino's stock tanks","Earnings live updates: Nucor stock gains as steel prices lift profits, Domino's stock tanks. Earnings season is in full swing as the busiest week of the quarter kicks off.
This week, five more Magnificent Seven Big Tech companies will report results after Tesla (TSLA) kicked things off for … [+5618...",0.886,positive,0.886,1.58,1.404,https://finance.yahoo.com/markets/live/earnings-live-updates-nucor-stock-gains-as-steel-prices-lift-profits-dominos-stock-tanks-111414680.html,2026-04-28 21:06:09,2026-04-28
d4945fae27752462,MSFT,Microsoft,2026-04-27,The Economic Times,gnews,Did Microsoft lose its AI edge? What changed in the Microsoft OpenAI deal- and why Microsoft stock fell while Amazon stock surged?,"Did Microsoft lose its AI edge? What changed in the Microsoft OpenAI deal- and why Microsoft stock fell while Amazon stock surged?. Synopsis
What changed in the Microsoft OpenAI deal? Microsoft stock fell 2–3% after the Microsoft OpenAI deal ended exclusivity, shaking the AI market overnight. Micros...",-0.907,negative,0.907,1.32,-1.198,https://economictimes.indiatimes.com/news/international/us/microsoft-stock-falls-after-openai-deal-did-microsoft-lose-its-ai-edge-what-changed-in-the-microsoft-openai-deal-and-why-microsoft-stock-fell-while-amazon-stock-surged/articleshow/130558593.cms,2026-04-28 21:06:09,2026-04-28
3e86aaa0b08e359d,MSFT,Microsoft,2026-04-27,Yahoo Entertainment,newsapi,Microsoft Q3 Earnings Preview — Can Strong Results Restart the MSFT Stock Rally?,"Microsoft Q3 Earnings Preview — Can Strong Results Restart the MSFT Stock Rally?. If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",0.0,neutral,0.926,1.32,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_fe669442-4d0e-44d9-aba5-9eb943211fff,2026-04-28 21:06:09,2026-04-28
e1c7639c6de6a4a3,MSFT,Microsoft,2026-04-26,Barchart.com,newsapi,"Mega-Cap Earnings, FOMC and Other Key Things to Watch this Week","Mega-Cap Earnings, FOMC and Other Key Things to Watch this Week. Markets enter a pivotal week as President Trump abruptly canceled U.S. diplomatic travel to Pakistan for Iran talks, calling off the trip by Special Envoy Steve Witkoff and son-in-law Jared Kushner j… [+8281 chars]",-0.88,negative,0.88,1.3,-1.141,https://www.barchart.com/story/news/1525397/mega-cap-earnings-fomc-and-other-key-things-to-watch-this-week,2026-04-28 21:06:10,2026-04-28
e302b57c7ec72c0d,MSFT,Microsoft,2026-04-27,Forbes,newsapi,"What To Expect For Microsoft Stock's 2026 Outlook, According To Experts","What To Expect For Microsoft Stock's 2026 Outlook, According To Experts. Microsoft Silicon Valley Center is the software giant's presence in the Silicon Valley of California. Microsoft stock has declined steeply in early 2026.
Getty
Microsoft shares have fallen signific… [+8872 chars]",-0.973,negative,0.973,1.58,-1.541,https://www.forbes.com/sites/investor-hub/article/microsoft-msft-stock-outlook-2026/,2026-04-28 21:06:10,2026-04-28
493eff104382e365,MSFT,Microsoft,2026-04-27,Trefis,newsapi,At $265: How Amazon Stock Is Getting Rerated,"At $265: How Amazon Stock Is Getting Rerated. Photo by BoliviaInteligente on Unsplash
Amazon (AMZN) stock recently crossed its 52-week high to trade near $265, posting a 16% year-to-date gain. At that level, the 34x forward multiple leads many … [+3513 chars]",0.893,positive,0.893,1.3,1.158,https://www.trefis.com/articles/597574/at-265-how-amazon-stock-is-getting-rerated/2026-04-27,2026-04-29 21:01:58,2026-04-29
37f78dc116bb0352,MSFT,Microsoft,2026-04-27,Barchart.com,newsapi,Apple Is Falling Behind in AI. Will a New CEO Revive Apple Stock?,"Apple Is Falling Behind in AI. Will a New CEO Revive Apple Stock?. Apple (AAPL) has officially announced that Tim Cook will step down as CEO and transition into executive chairman, with John Ternus taking over the reins on Sept. 1, 2026. Despite strong financials, A… [+5282 chars]",-0.825,negative,0.825,1.3,-1.069,https://www.barchart.com/story/news/1540837/apple-is-falling-behind-in-ai-will-a-new-ceo-revive-apple-stock,2026-04-29 21:01:58,2026-04-29
454f991eef55a4f1,MSFT,Microsoft,2026-04-28,24/7 Wall St.,newsapi,Amazon Pulls The Mag 7 Higher,"Amazon Pulls The Mag 7 Higher. Quick Read
<ul><li>Amazon Does Well Outside AI
</li><li>AWS Remains A Huge AI Advantage
</li><li>AI Alliances Become More Complex
</li><li>The analyst who called NVIDIA in 2010 just named his top… [+2491 chars]",0.507,positive,0.507,1.58,0.803,https://247wallst.com/investing/2026/04/28/amazon-pulls-the-mag-7-higher/,2026-04-29 21:01:59,2026-04-29
78e9a478079c1cdc,MSFT,Microsoft,2026-04-27,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,"5 Things to Know Before the Stock Market Opens. The S&amp;P 500 and Nasdaq Composite have hit a series of record highs recently.Credit: Charly Triballeau / AFP / Getty Images
Stock futures are little changed Monday as investors await more news on… [+4872 chars]",0.0,neutral,0.387,1.08,0.0,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-april-27-2026-11958987,2026-04-29 21:02:00,2026-04-29
